"Step","env_name: puzzle-3x3-play-singletask-v0 - evaluation/success","env_name: puzzle-3x3-play-singletask-v0 - evaluation/success__MIN","env_name: puzzle-3x3-play-singletask-v0 - evaluation/success__MAX"
"100000","0","0","0"
"200000","0","0","0"
"300000","0","0","0"
"400000","0","0","0"
"500000","0","0","0"
"600000","0","0","0"
"700000","0","0","0"
"800000","0","0","0"
"900000","0","0","0"
"1000000","0","0","0"
