"Step","env_name: cube-single-play-singletask-v0 - training/actor/g_norm_mean","env_name: cube-single-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: cube-single-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: puzzle-3x3-play-singletask-v0 - training/actor/g_norm_mean","env_name: puzzle-3x3-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: puzzle-3x3-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: humanoidmaze-medium-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: humanoidmaze-medium-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: humanoidmaze-medium-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: antsoccer-arena-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: antsoccer-arena-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: antsoccer-arena-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: puzzle-4x4-play-singletask-v0 - training/actor/g_norm_mean","env_name: puzzle-4x4-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: puzzle-4x4-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: humanoidmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: humanoidmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: humanoidmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: antmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: antmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: antmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: cube-double-play-singletask-v0 - training/actor/g_norm_mean","env_name: cube-double-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: cube-double-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: scene-play-singletask-v0 - training/actor/g_norm_mean","env_name: scene-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: scene-play-singletask-v0 - training/actor/g_norm_mean__MAX"
"220000","4.219088494777679","4.073421001434326","4.343087196350098","25.421571731567383","24.289098739624023","26.490665435791016","0.5511324107646942","0.5196710228919983","0.5668253302574158","0.595667377114296","0.5774250626564026","0.6155847907066345","36.60300350189209","36.03691101074219","37.3538818359375","0.37089112773537636","0.3526459038257599","0.39019668102264404","0.5989284813404083","0.5751656889915466","0.6215535402297974","6.43209445476532","6.252322196960449","6.544155120849609","8.477149827139717","8.284165382385254","8.69599437713623"
"222000","4.252813369035721","3.9506542682647705","4.468372821807861","25.41265845298767","23.62429428100586","26.354169845581055","0.5521454811096191","0.5365977883338928","0.5730348229408264","0.5984142944216728","0.5755457878112793","0.6138420104980469","36.417237758636475","35.36238098144531","37.931175231933594","0.3697599992156029","0.3426317572593689","0.38709908723831177","0.5906676724553108","0.5628233551979065","0.6226019263267517","6.4465882778167725","5.987205982208252","6.838942050933838","8.378979001726423","8.110946655273438","8.51654052734375"
"224000","4.228164255619049","4.037879943847656","4.361880302429199","25.454424619674683","24.3289852142334","26.93503761291504","0.5501215755939484","0.5252483487129211","0.5637805461883545","0.5959679484367371","0.5684458017349243","0.6157376766204834","36.84347438812256","36.1915283203125","37.342613220214844","0.36455516144633293","0.3380345404148102","0.38608255982398987","0.5899816378951073","0.5566788911819458","0.6252526044845581","6.393663585186005","6.056209564208984","6.508680820465088","8.382849420819964","8.108924865722656","8.516791343688965"
"226000","4.219147861003876","4.102054595947266","4.452559471130371","25.863510131835938","24.92140769958496","26.959396362304688","0.5484146028757095","0.5260440111160278","0.5702025890350342","0.6049944832921028","0.5858855247497559","0.6313505172729492","36.81845808029175","35.23521041870117","38.413787841796875","0.3585541918873787","0.3475429117679596","0.38221731781959534","0.5814929828047752","0.5559446811676025","0.6065512895584106","6.468726098537445","6.0926103591918945","6.655461311340332","8.315716334751674","8.086302757263184","8.507186889648438"
"228000","4.218847274780273","4.027959823608398","4.3239569664001465","24.92199683189392","23.22596549987793","25.907373428344727","0.5436643064022064","0.5302907228469849","0.5601493120193481","0.5980027988553047","0.5680661201477051","0.6110071539878845","36.85769987106323","35.78670120239258","37.96417999267578","0.3573152534663677","0.324740469455719","0.37700384855270386","0.5913731530308723","0.5554985404014587","0.6072333455085754","6.47230339050293","6.363026142120361","6.683590888977051","8.622768947056361","8.205869674682617","9.665334701538086"
"230000","4.2199835777282715","4.028144836425781","4.43372106552124","25.223165035247803","23.840179443359375","25.87519645690918","0.546231247484684","0.5253328680992126","0.5682908296585083","0.5969524011015892","0.578524112701416","0.622755229473114","37.01251745223999","35.646446228027344","38.194271087646484","0.3612047880887985","0.3330393433570862","0.3992690145969391","0.6011088788509369","0.5887399315834045","0.6330849528312683","6.4133546352386475","6.205963611602783","6.648706912994385","8.689803532191686","8.28015422821045","10.13138484954834"
"232000","4.1695535480976105","3.952319860458374","4.359443187713623","25.407415866851807","24.803367614746094","26.034839630126953","0.5420831143856049","0.5139085650444031","0.56156986951828","0.5968703553080559","0.5727528929710388","0.6155616641044617","37.36534261703491","35.85582733154297","38.671443939208984","0.3580345995724201","0.3455960750579834","0.36997929215431213","0.5883625373244286","0.556350588798523","0.6373852491378784","6.506523251533508","6.294307231903076","6.741937160491943","8.611930302211217","8.152220726013184","10.463583946228027"
"234000","4.191571593284607","4.099370002746582","4.317544460296631","25.04397201538086","24.427400588989258","25.933706283569336","0.5410256683826447","0.5090248584747314","0.5592011213302612","0.596756249666214","0.5782499313354492","0.6175771951675415","37.15107011795044","36.42527770996094","38.50724792480469","0.35538508370518684","0.33093786239624023","0.3836359977722168","0.6075317338109016","0.5830255150794983","0.6291534304618835","6.420299172401428","6.258510112762451","6.620485782623291","8.72325965336391","8.096963882446289","11.186078071594238"
"236000","4.147377282381058","3.885098695755005","4.389801025390625","25.349900245666504","23.870315551757812","26.360218048095703","0.5405735671520233","0.5125846862792969","0.5658296942710876","0.595118522644043","0.579655110836029","0.6142167448997498","36.95527362823486","36.26172637939453","38.430110931396484","0.3575582318007946","0.34309062361717224","0.3869662582874298","0.5999814495444298","0.5810702443122864","0.6237639784812927","6.382487654685974","6.1753363609313965","6.563024997711182","9.048498698643275","8.221373558044434","13.249580383300781"
"238000","4.121575683355331","3.9551703929901123","4.3261027336120605","25.348287105560303","23.798336029052734","27.0001277923584","0.5366462245583534","0.5150097608566284","0.5682299137115479","0.5979218631982803","0.5781598091125488","0.6192476153373718","37.16841220855713","36.08634948730469","39.135372161865234","0.3579280711710453","0.3330962061882019","0.3723769783973694","0.5922339707612991","0.5639570355415344","0.6250471472740173","6.360799133777618","6.130035877227783","6.540635108947754","8.855120658874512","8.285515785217285","11.132399559020996"
"240000","4.235501170158386","3.9130401611328125","4.39193058013916","25.193332195281982","23.441789627075195","26.361236572265625","0.5352516174316406","0.5214442610740662","0.5465059280395508","0.5932739228010178","0.5792927742004395","0.611235499382019","36.822521686553955","36.07242965698242","38.31892013549805","0.3573554679751396","0.34141820669174194","0.3793281018733978","0.6036584228277206","0.5752586126327515","0.6360735297203064","6.37873899936676","6.113900184631348","6.648928165435791","8.856097902570452","8.382588386535645","11.190011978149414"
"242000","4.17008438706398","3.9454686641693115","4.279080867767334","25.42825984954834","24.150705337524414","27.339920043945312","0.5253151208162308","0.5044431090354919","0.5408458113670349","0.5979896560311317","0.5752858519554138","0.6160727739334106","36.77897596359253","35.90800857543945","37.869361877441406","0.3533858396112919","0.33848604559898376","0.37756866216659546","0.6061874404549599","0.5705520510673523","0.6558880805969238","6.342359185218811","6.232316493988037","6.6053080558776855","8.730882372174944","8.198564529418945","10.489151000976562"
"244000","4.2215171456336975","4.052383899688721","4.436608791351318","25.460011959075928","24.478544235229492","26.489273071289062","0.536426953971386","0.5150779485702515","0.5647512674331665","0.5923091694712639","0.5737007260322571","0.6114669442176819","37.32371711730957","36.11396026611328","38.639793395996094","0.35029808804392815","0.33390355110168457","0.35943281650543213","0.6019997224211693","0.5744258165359497","0.6178297996520996","6.407784283161163","6.250878810882568","6.641200542449951","8.533009801592145","8.27001667022705","9.36489200592041"
"246000","4.140680134296417","3.906586170196533","4.416037082672119","25.159406423568726","23.65375328063965","26.595067977905273","0.5374397560954094","0.5177720785140991","0.5571557879447937","0.5883681550621986","0.5687747001647949","0.6004184484481812","37.29508829116821","36.28477096557617","38.184730529785156","0.35413380712270737","0.34030264616012573","0.36814451217651367","0.6247513517737389","0.6021940112113953","0.6546733975410461","6.403458595275879","6.249044895172119","6.515258312225342","8.515230042593819","8.418340682983398","8.839542388916016"
"248000","4.197997510433197","4.016749382019043","4.366492748260498","25.310220956802368","23.81639862060547","26.69526481628418","0.5340364426374435","0.5183190703392029","0.5568669438362122","0.5888492688536644","0.5798102617263794","0.595406711101532","36.97074317932129","35.6834831237793","38.148109436035156","0.35159479081630707","0.32504281401634216","0.36637553572654724","0.5989204049110413","0.5745348930358887","0.6359662413597107","6.431846857070923","6.3018622398376465","6.759260654449463","8.435771942138672","8.203536033630371","8.881500244140625"
"250000","4.115011304616928","3.927203416824341","4.320437908172607","24.999385595321655","24.180496215820312","25.89186668395996","0.5355012118816376","0.5197827219963074","0.5572609901428223","0.5923266187310219","0.5750409364700317","0.6057862639427185","37.21967887878418","35.502593994140625","39.207393646240234","0.3477029576897621","0.33154600858688354","0.3729266822338104","0.6000840812921524","0.5799446105957031","0.6375967264175415","6.362531661987305","6.054265975952148","6.58508825302124","8.34536143711635","8.090750694274902","8.537531852722168"
"252000","4.146648287773132","3.9201531410217285","4.3538007736206055","25.062275409698486","23.858858108520508","26.623472213745117","0.5439418777823448","0.5196666121482849","0.5691463351249695","0.5930401757359505","0.5687128901481628","0.6086287498474121","37.14759016036987","35.98446273803711","38.2734260559082","0.34012120589613914","0.32477614283561707","0.38045576214790344","0.6016875952482224","0.5794401168823242","0.6477882862091064","6.484083652496338","6.221247673034668","6.732611179351807","8.618936266217913","8.34079647064209","8.810294151306152"
"254000","4.122927695512772","3.7854602336883545","4.2805094718933105","25.183170080184937","24.315431594848633","26.76228904724121","0.5323483198881149","0.5178346037864685","0.5608353018760681","0.5839304178953171","0.5659825205802917","0.6001545190811157","37.1572060585022","35.85169219970703","38.19282150268555","0.3448382802307606","0.3181387484073639","0.3609585762023926","0.596393771469593","0.5713286995887756","0.6464256048202515","6.480813562870026","6.309837818145752","6.672191143035889","8.436502592904228","8.121413230895996","8.992518424987793"
"256000","4.176012605428696","3.9745070934295654","4.433499336242676","25.158266067504883","23.43204116821289","26.97297477722168","0.5396668761968613","0.5192883610725403","0.5721789598464966","0.5844789147377014","0.5623947381973267","0.6071745157241821","36.99140739440918","34.87982177734375","38.098506927490234","0.33747318759560585","0.3249816596508026","0.3668341338634491","0.5943443104624748","0.5696547627449036","0.6281660795211792","6.48444277048111","6.273068904876709","6.689477443695068","8.631472178867885","8.261045455932617","9.036754608154297"
"258000","4.176941752433777","4.0513081550598145","4.30845308303833","24.935245990753174","23.87136459350586","25.508832931518555","0.5296484604477882","0.5206544399261475","0.5480522513389587","0.5877642408013344","0.5675315260887146","0.6022493839263916","37.6654052734375","35.92478561401367","38.82917404174805","0.33692125231027603","0.3226264417171478","0.36501413583755493","0.5924676358699799","0.5771774649620056","0.6236405968666077","6.489452421665192","6.293477535247803","6.6586527824401855","8.480277197701591","8.098959922790527","9.18006420135498"
"260000","4.187474846839905","4.021973609924316","4.3160529136657715","24.974957704544067","23.45453453063965","26.162397384643555","0.5281724408268929","0.5154826641082764","0.5489632487297058","0.589636392891407","0.571791410446167","0.6088985204696655","37.030646324157715","36.255104064941406","38.10752868652344","0.3405013047158718","0.32839617133140564","0.3646167516708374","0.5986712798476219","0.574171245098114","0.6126633882522583","6.458775758743286","6.218834400177002","6.656757354736328","8.536232675824847","8.229866981506348","9.497328758239746"
"262000","4.158626675605774","4.021213531494141","4.275659084320068","24.849273443222046","23.199039459228516","25.874317169189453","0.5296974927186966","0.5126161575317383","0.5419387221336365","0.5863868072628975","0.5641435980796814","0.5966481566429138","37.195526123046875","35.8831672668457","38.3773078918457","0.33786437287926674","0.3189048171043396","0.3671836256980896","0.5995556265115738","0.5800535678863525","0.6239685416221619","6.571087718009949","6.385396480560303","6.8018999099731445","8.59925379071917","8.16980266571045","9.536173820495605"
"264000","4.114459693431854","3.996778964996338","4.263801574707031","24.581536054611206","23.54327964782715","26.20452308654785","0.5289166644215584","0.5029134750366211","0.5383208394050598","0.5942146629095078","0.5630194544792175","0.6248447299003601","37.080631732940674","36.28058624267578","37.821834564208984","0.3340151496231556","0.3198164403438568","0.35572549700737","0.592210978269577","0.5599706172943115","0.6118899583816528","6.466395437717438","6.280084133148193","6.6140971183776855","8.488762855529785","8.197097778320312","8.977471351623535"
"266000","4.170494735240936","4.013862133026123","4.295503616333008","24.356444597244263","22.559001922607422","25.544273376464844","0.5371156483888626","0.5041473507881165","0.5560032725334167","0.5914847776293755","0.5742650628089905","0.6032314300537109","36.863022327423096","36.2263069152832","37.902015686035156","0.33274371922016144","0.3151281476020813","0.3562392592430115","0.5892472192645073","0.5743285417556763","0.6029149889945984","6.436302721500397","6.175621509552002","6.667169094085693","8.645555768694196","8.227648735046387","9.025691032409668"
"268000","4.124240815639496","3.868537664413452","4.30900239944458","24.606447219848633","23.848875045776367","25.570703506469727","0.5330770686268806","0.5202654600143433","0.5526832342147827","0.5866484716534615","0.5739715099334717","0.5996153354644775","37.22074890136719","35.68838119506836","39.036582946777344","0.33121150359511375","0.3165258467197418","0.3505132496356964","0.5999513939023018","0.5738784074783325","0.6179073452949524","6.539670348167419","6.297008991241455","6.876781463623047","8.557636397225517","8.290253639221191","9.211023330688477"
"270000","4.240461945533752","3.9929776191711426","4.431142330169678","24.907103538513184","23.59916114807129","26.11703872680664","0.5308752097189426","0.49667295813560486","0.5571703314781189","0.5841744616627693","0.5690139532089233","0.6032070517539978","36.895434856414795","35.17108917236328","38.58097457885742","0.3299708403646946","0.296781450510025","0.3460877537727356","0.5997365862131119","0.5815598368644714","0.6499791145324707","6.491253912448883","6.347970962524414","6.830037593841553","8.552141325814384","8.1624116897583","9.091509819030762"
"272000","4.238649785518646","4.037227630615234","4.489189147949219","25.041739463806152","23.542619705200195","26.169775009155273","0.531849317252636","0.5140283703804016","0.5463135838508606","0.5917758569121361","0.5750553607940674","0.6061253547668457","36.98993492126465","35.57953643798828","38.02791213989258","0.32649175077676773","0.3070860505104065","0.3390216529369354","0.5962527468800545","0.5776631236076355","0.6154871582984924","6.472019612789154","6.348748683929443","6.656592845916748","8.440772192818779","8.007490158081055","9.04781723022461"
"274000","4.079560369253159","3.8484344482421875","4.392921447753906","24.983085870742798","24.273754119873047","26.927204132080078","0.5230691097676754","0.4960496127605438","0.5389198064804077","0.5887012258172035","0.5734114050865173","0.5996710062026978","36.61996793746948","34.396671295166016","38.489131927490234","0.32415880262851715","0.30567634105682373","0.3443545699119568","0.5920226722955704","0.5619072318077087","0.6206514835357666","6.407872021198273","6.100646495819092","6.711090087890625","8.380163601466588","8.134950637817383","8.690113067626953"
"276000","4.157937437295914","3.9450204372406006","4.386878967285156","25.401943683624268","24.07581329345703","27.342010498046875","0.5293448865413666","0.510891854763031","0.5442558526992798","0.5907115042209625","0.580589234828949","0.6010124087333679","37.148685932159424","34.01963424682617","38.79302215576172","0.3292979337275028","0.3059617280960083","0.35549914836883545","0.6022764295339584","0.5646401643753052","0.6209161281585693","6.420901834964752","6.01539945602417","6.702497959136963","8.582078661237444","8.266879081726074","8.967947006225586"
"278000","4.092588484287262","3.9170212745666504","4.268572807312012","25.04263472557068","24.229196548461914","26.0097713470459","0.5214629992842674","0.5058050155639648","0.5381901264190674","0.591202586889267","0.5675767064094543","0.6149503588676453","36.84379959106445","35.41100311279297","38.52791976928711","0.3331342376768589","0.31901347637176514","0.3464488685131073","0.590933658182621","0.5594350099563599","0.6146054267883301","6.3596696853637695","6.2122602462768555","6.5759100914001465","8.455820083618164","8.113786697387695","9.12624454498291"
"280000","4.089285850524902","3.901252031326294","4.290008068084717","25.035781860351562","23.97184944152832","25.854238510131836","0.5247475057840347","0.5078254342079163","0.5447651743888855","0.5960021764039993","0.5733477473258972","0.6121481657028198","36.90380144119263","35.93937683105469","38.34663009643555","0.3296813480556011","0.3056417405605316","0.3542059659957886","0.5902355909347534","0.5771694183349609","0.6082870960235596","6.402374088764191","6.14570951461792","6.630364418029785","8.554289817810059","8.061575889587402","9.18287181854248"
"282000","4.089235484600067","3.860713243484497","4.432689666748047","24.542492628097534","23.220478057861328","25.678089141845703","0.5219297707080841","0.49559053778648376","0.551115095615387","0.5895217135548592","0.574528157711029","0.6091448068618774","36.77396488189697","34.50864791870117","38.5067253112793","0.3266592249274254","0.317360520362854","0.3416702151298523","0.5954021587967873","0.5807697176933289","0.6187974214553833","6.371293306350708","6.263607978820801","6.537132263183594","8.57728944505964","8.164020538330078","8.963568687438965"
"284000","4.121356278657913","3.84904408454895","4.315235614776611","25.158538818359375","23.6577091217041","25.89753532409668","0.5202170088887215","0.5110780596733093","0.5348933339118958","0.5960055664181709","0.5728498101234436","0.6227898001670837","37.200228214263916","35.31674575805664","39.2479133605957","0.3306327275931835","0.31769946217536926","0.34493932127952576","0.5953584536910057","0.5683003664016724","0.6406490802764893","6.334209203720093","6.116283893585205","6.640194892883301","8.44844491141183","8.039739608764648","8.912297248840332"
"286000","4.110104858875275","3.7076575756073","4.4901347160339355","24.68368148803711","24.1236515045166","25.40717124938965","0.5175539217889309","0.4879016876220703","0.5335415005683899","0.5892593488097191","0.5706971883773804","0.6107127070426941","36.97049331665039","35.91176986694336","38.077083587646484","0.3253552205860615","0.3063482642173767","0.33803364634513855","0.5873080193996429","0.569480299949646","0.613268256187439","6.394869804382324","6.237921714782715","6.673213481903076","8.596878051757812","8.219944953918457","9.201672554016113"
"288000","4.134724348783493","3.9674599170684814","4.3208537101745605","24.89530611038208","23.916011810302734","26.067686080932617","0.5215457826852798","0.4981880187988281","0.5425251722335815","0.5971081703901291","0.5655192732810974","0.634025514125824","36.744903564453125","35.92448043823242","37.67148971557617","0.3268851339817047","0.31018751859664917","0.33838021755218506","0.6010596603155136","0.5876354575157166","0.6221030354499817","6.518393039703369","6.245717525482178","6.719236850738525","8.688713891165596","8.371007919311523","9.254101753234863"
"290000","4.134684890508652","3.9448983669281006","4.302410125732422","25.06546950340271","23.43317413330078","25.670612335205078","0.5190280675888062","0.5055658221244812","0.5351888537406921","0.5932433605194092","0.5697612166404724","0.6112908124923706","37.08192157745361","35.41225814819336","38.017578125","0.32683299854397774","0.3025386333465576","0.33940428495407104","0.5943410694599152","0.569948136806488","0.6197097301483154","6.364104211330414","6.019191265106201","6.619602203369141","8.45478207724435","8.231310844421387","8.835127830505371"
"292000","4.063989460468292","3.7439136505126953","4.208749771118164","24.978357315063477","24.37544822692871","26.189624786376953","0.515673328191042","0.4995846450328827","0.5403444170951843","0.585816316306591","0.5604304671287537","0.6041590571403503","36.833006858825684","35.73067092895508","39.51409912109375","0.32528335973620415","0.2975599765777588","0.3419654071331024","0.5994161143898964","0.5720030069351196","0.6258531808853149","6.378915846347809","6.128152370452881","6.589460849761963","8.376218250819615","8.049283027648926","8.627094268798828"
"294000","4.112573742866516","3.87192702293396","4.470343112945557","24.770930767059326","23.659528732299805","25.797056198120117","0.5230476185679436","0.5093269348144531","0.5438606142997742","0.5892283469438553","0.5735094547271729","0.6174659132957458","36.42492055892944","35.302913665771484","37.40161895751953","0.3270411044359207","0.2975064516067505","0.3527003228664398","0.5998976230621338","0.5784935355186462","0.6410216689109802","6.423931956291199","6.231494426727295","6.575591564178467","8.343571526663643","8.221911430358887","8.508185386657715"
"296000","4.0896212458610535","3.9663166999816895","4.148601055145264","25.240434408187866","24.051361083984375","27.05234146118164","0.5130772888660431","0.4939241111278534","0.5274314284324646","0.5944283828139305","0.5708062052726746","0.619464635848999","36.455735206604004","34.83736801147461","37.76104736328125","0.3230268284678459","0.3082584738731384","0.34215882420539856","0.5979738160967827","0.5671312212944031","0.6168920397758484","6.379988729953766","6.05830717086792","6.755944728851318","8.38498864855085","8.242826461791992","8.562514305114746"
"298000","4.086320459842682","3.841387987136841","4.257018566131592","24.7319176197052","23.579116821289062","25.759750366210938","0.5173418186604977","0.48812928795814514","0.5366429090499878","0.5802755206823349","0.5610394477844238","0.5964125990867615","36.687644958496094","35.480831146240234","38.202518463134766","0.31966786831617355","0.30451133847236633","0.33452120423316956","0.5952822118997574","0.5674381256103516","0.6213498115539551","6.434504508972168","6.184796333312988","6.597022533416748","8.377740178789411","8.275976181030273","8.594944953918457"
"300000","4.13979634642601","3.8943111896514893","4.3786211013793945","24.867732763290405","23.51373863220215","26.138721466064453","0.519147664308548","0.5064607858657837","0.5356874465942383","0.5827756375074387","0.559075653553009","0.5964941382408142","36.647594928741455","35.40888214111328","38.55870819091797","0.32087408006191254","0.30567118525505066","0.3322703242301941","0.6049603745341301","0.579112708568573","0.6252474188804626","6.372938275337219","6.098037242889404","6.603169918060303","8.411812918526786","8.111928939819336","8.893450736999512"
"302000","4.166539818048477","3.9924347400665283","4.34486198425293","24.473037004470825","23.5286922454834","25.82086753845215","0.5154494382441044","0.49262747168540955","0.5392281413078308","0.5899002701044083","0.5796161890029907","0.600195586681366","36.59875440597534","34.5164680480957","37.999908447265625","0.3228842057287693","0.30569693446159363","0.3362747132778168","0.6028599292039871","0.5898816585540771","0.6156324148178101","6.429874062538147","6.184898853302002","6.647677898406982","8.557109696524483","8.200739860534668","9.000344276428223"
"304000","4.142653316259384","3.9601738452911377","4.4336371421813965","24.46218252182007","23.043493270874023","25.726760864257812","0.5204658284783363","0.5066894292831421","0.5394400954246521","0.589111790060997","0.5698842406272888","0.6159349083900452","36.758755683898926","34.27243423461914","38.32781982421875","0.3173314817249775","0.30496490001678467","0.3326376676559448","0.5993996784090996","0.5691849589347839","0.6182267665863037","6.406548738479614","6.225566387176514","6.623630523681641","8.59472928728376","8.256800651550293","9.282312393188477"
"306000","4.128485828638077","3.8445045948028564","4.309225559234619","24.90030288696289","23.959163665771484","26.299747467041016","0.5235368199646473","0.49580225348472595","0.5495253801345825","0.5818855911493301","0.5563408136367798","0.613937258720398","36.5015606880188","36.05318832397461","37.29279708862305","0.31734346225857735","0.3095671534538269","0.3335916996002197","0.6074059754610062","0.5937928557395935","0.6219163537025452","6.242744147777557","6.068539619445801","6.481896877288818","8.471629687717982","8.174151420593262","9.288460731506348"
"308000","4.062982112169266","3.864276170730591","4.273654937744141","24.847259998321533","23.736909866333008","25.84309959411621","0.5203038863837719","0.4995443522930145","0.5433419346809387","0.5814331695437431","0.5629310607910156","0.6004535555839539","36.89004564285278","35.44673538208008","38.087772369384766","0.3184141367673874","0.30261123180389404","0.3383418023586273","0.596428632736206","0.5815399289131165","0.6127855181694031","6.387964606285095","5.991814613342285","6.597920894622803","8.480937140328544","8.23612117767334","9.244154930114746"
"310000","4.11694872379303","3.9112439155578613","4.365787506103516","24.335668087005615","23.21925926208496","24.961172103881836","0.5136160925030708","0.48037558794021606","0.5299135446548462","0.5867026820778847","0.5630266070365906","0.6134848594665527","36.885226249694824","35.45100021362305","37.95211410522461","0.3180236555635929","0.29798972606658936","0.33106300234794617","0.5992487519979477","0.5824612975120544","0.615060031414032","6.412951588630676","6.170247554779053","6.623486518859863","8.329797063555036","8.025626182556152","8.856833457946777"
"312000","4.1018471121788025","3.8804001808166504","4.242312908172607","24.67693829536438","23.023509979248047","26.00636100769043","0.515776589512825","0.49103912711143494","0.5626055598258972","0.573861263692379","0.5552151203155518","0.5921671986579895","37.17044115066528","36.06555938720703","38.749046325683594","0.3149515129625797","0.3015919327735901","0.32624003291130066","0.6022624745965004","0.5582089424133301","0.615831196308136","6.4507728815078735","6.240528106689453","6.573599338531494","8.3833372933524","8.117554664611816","8.911749839782715"
"314000","4.158725947141647","3.758650541305542","4.436620712280273","24.36955165863037","22.80579948425293","25.146671295166016","0.5085322111845016","0.4925477206707001","0.5233823657035828","0.5873991847038269","0.567857563495636","0.616023063659668","37.66801643371582","36.55642318725586","38.9791259765625","0.3133278228342533","0.301897257566452","0.3225516974925995","0.5960034355521202","0.5758499503135681","0.6294134259223938","6.440968453884125","6.3046793937683105","6.6118927001953125","8.489556448800224","8.264020919799805","9.142829895019531"
"316000","4.1878774762153625","4.024857521057129","4.486576557159424","24.410927295684814","22.73378562927246","26.167285919189453","0.5036998391151428","0.477701336145401","0.5182094573974609","0.5845807492733002","0.5556191205978394","0.6145343780517578","36.991304874420166","35.96186828613281","38.539512634277344","0.30986614525318146","0.2893500030040741","0.32441702485084534","0.6132916212081909","0.5938711762428284","0.6420632600784302","6.356444180011749","6.056193828582764","6.790903568267822","8.537575721740723","8.155623435974121","9.019153594970703"
"318000","4.218912780284882","3.981630802154541","4.356173038482666","24.458691835403442","23.468786239624023","25.939884185791016","0.5094273276627064","0.49434375762939453","0.5378813147544861","0.5806414484977722","0.5614932179450989","0.6135675311088562","37.27071475982666","36.0217399597168","38.72626876831055","0.3120577707886696","0.30094462633132935","0.32089391350746155","0.5985136926174164","0.566323459148407","0.6232049465179443","6.275672137737274","6.098609447479248","6.484498500823975","8.530292510986328","8.204479217529297","9.087603569030762"
"320000","4.110377460718155","3.9247753620147705","4.32274055480957","24.789605855941772","23.542795181274414","25.853307723999023","0.5155641734600067","0.498430073261261","0.5299214720726013","0.5777936726808548","0.563816487789154","0.605564296245575","37.16452693939209","35.12606430053711","38.26332092285156","0.31260115653276443","0.2974596321582794","0.3269302248954773","0.606448657810688","0.587489128112793","0.634348452091217","6.25163722038269","6.074566841125488","6.415576934814453","8.378369740077428","8.110610008239746","8.916888236999512"
"322000","4.210833042860031","3.9655091762542725","4.37991189956665","24.922364473342896","23.96697425842285","26.18343162536621","0.5159141309559345","0.4868048131465912","0.5512412786483765","0.5877141878008842","0.5603001713752747","0.6105071306228638","36.69166374206543","34.962886810302734","37.813720703125","0.3102041818201542","0.2892085015773773","0.32866033911705017","0.5993772372603416","0.5703367590904236","0.6293825507164001","6.40448272228241","6.142976760864258","6.610633373260498","8.418713978358678","8.097395896911621","8.87992000579834"
"324000","4.157385677099228","3.8796398639678955","4.305444240570068","24.637990713119507","23.868276596069336","25.199003219604492","0.5047773569822311","0.4872472882270813","0.5274294018745422","0.5722285881638527","0.5549824237823486","0.592488706111908","37.56026220321655","37.150386810302734","38.47959518432617","0.3064086064696312","0.28229740262031555","0.3228720426559448","0.6045638099312782","0.5868073105812073","0.6345447301864624","6.387413561344147","6.150914192199707","6.535377502441406","8.542404992239815","8.273529052734375","8.763096809387207"
"326000","4.075759470462799","3.9516608715057373","4.234063625335693","24.56023597717285","23.66163444519043","25.469999313354492","0.5094124749302864","0.4904298484325409","0.5395087599754333","0.5776060372591019","0.5570699572563171","0.5983354449272156","37.64625787734985","36.49742889404297","38.81233215332031","0.3067743144929409","0.28986069560050964","0.3341350555419922","0.6098939180374146","0.574013352394104","0.6465916037559509","6.341595828533173","6.187379360198975","6.488257884979248","8.396305765424456","8.208226203918457","8.826189994812012"
"328000","4.064474940299988","3.83030104637146","4.249248027801514","24.769129753112793","23.559162139892578","25.666799545288086","0.5065400525927544","0.48418718576431274","0.5292451977729797","0.5791907608509064","0.5654017329216003","0.6015833020210266","37.215463161468506","36.054786682128906","38.39659118652344","0.3113657608628273","0.2983884811401367","0.3215502202510834","0.5978039428591728","0.5768805742263794","0.615496814250946","6.26911473274231","6.083358287811279","6.7300567626953125","8.34943689618792","8.140962600708008","8.48122787475586"
